id,constant,position,translate
212,licensesListText.license3.text,Описание №3,"IFSC (commissione di servizi finanziari internazionali di Belize) si riferisce all'organismo di regolamentazione del Belize, il cui scopo principale sta licenze e verificando l'attuazione delle regole"
213,licensesListText.license4.title,Заголовок №4,VFSC
214,licensesListText.license4.text,Описание №4,La Commissione di Vanuatu Financial Services controlla formalmente i mercati finanziari dell'isola di Vanuatu e di altre regioni
215,licensesListText.license5.title,Заголовок №5,FSC Mauritius
216,licensesListText.license5.text,Описание №5,La Commissione di Vanuatu Financial Services controlla formalmente i mercati finanziari dell'isola di Vanuatu e di altre regioni
217,licensesListText.license6.title,Заголовок №6,Morgan Stanley
218,licensesListText.license6.text,Описание №6,"Una delle più grandi aziende bancarie del mondo, che è un fornitore di liquidità per le aziende forex"
219,licensesListText.license7.title,Заголовок №7,UBS
220,licensesListText.license7.text,Описание №7,"Una banca globale svizzera che è un partner finanziario internazionale di molte aziende e organizzazioni, compresi i broker Forex"
221,licensesListText.license8.title,Заголовок №8,MiFID
222,licensesListText.license8.text,Описание №8,MiFID è una direttiva dell'Unione europea sui mercati degli strumenti finanziari che regolano le attività dei loro partecipanti
6. Ошибка 404.,,,
223,headerText404.title,Заголовок,Errore 404
224,headerText404.text,Подзаголовок,"Questa pagina non esiste, si prega di contattare il supporto."
225,headerText404.textMainPage,Вернуться на главную страницу,Torna alla pagina principale
226,headerText404.textSupport,Служба технической поддержки,Servizio di supporto tecnico
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,La tua area personale
229,formsText.titleCallback,Оставить заявку,Invia la tua applicazione
230,formsText.titleTwoauth,Двухэтапная авторизация,Autenticazione a due fattori
231,buttonText.signup,Регистрация,Registrazione
232,fotmsText.titleReminder,Восстановление пароля,Reimpostazione della password
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Nome *
234,formsText.placeholderName,Введите ваше имя (placeholder),Tuo nome
235,formsText.labelLastName,Введите вашу фамилию,Cognome *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Tuo сognome
237,formsText.labelMail,Введите ваш E-mail,E-mail *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Tuo E-mail
239,formsText.labelPassword,Введите пароль,Password*
240,formsText.placeholderPassword,Введите пароль (placeholder),Inserire password
241,formsText.labelConfirmPassword,Подтвердите пароль,Confermare password *
242,formsText.labelPhone,Поле для ввода номера телефона,Telefono *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Tuo telefono
244,formsText.labelCountry,Выберите страну,Un paese
245,formsText.placeholderCountry,Выберите страну (placeholder),Scegli il paese
246,formsText.labelLanguage,Выберите язык,Lingua
247,formsText.placeholderLanguage,Выберите язык (placeholder),Scegli la lingua
248,formsText.labelTime,Удобное время для звонка,Tempo conveniente
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Immettere l'ora per chiamare
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,Codice di autorizzazione *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Inserisci codice 2SV
252,formsText.labelPromo,Введите промокод,Promozionale
253,formsText.placeholderPromo,Введите промокод (placeholder),Inserire codice promozionale
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - campi richiesti
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Per la password sono consentiti solo lettere, numeri e simboli latini. La password deve contenere almeno una lettera maiuscola, una lettera minuscola e un numero."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Acconsento al trattamento dei dati personali
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения,Grazie per l'invio di un messaggio
258,formsText.textSuccess,Спасибо за отправку сообщения текст,Ti contatteremo a breve.
259,formsText.titleError,Ошибка отправки сообщения,Errore di invio del messaggio
260,formsText.textError,Ошибка отправки сообщения текст,Prova più tardi
309,formsText.titleAttention,Ошибка (заголовок),Attenzione!
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Hai dimenticato la password?
262,formsText.allreadyText,Уже есть учетная запись,Hai già un account
9. Навигация,,,
263,navText.index,Главная,Principale
264,navText.markets,Рынки,Mercati
265,navText.about,О компании,Circa società
266,navText.contacts,Контакты,Contatti
267,navText.forex,Валюты,Moneta
268,navText.metals,Металлы,Metalli
269,navText.stocks,Акции,Riserve
270,navText.commodities,Товары,Prodotti
271,navText.indices,Индексы,Indici
272,navText.crypto,Криптовалюты,Criptovaluta
273,navText.trading,Торговые условия,Condizioni del mercato
274,navText.licenses,Аккредитация и лицензии,Riconoscimenti e licenze
275,formsText.checkboxAgreement,Пользовательское соглашение,Condizioni d'uso
276,formsText.checkboxPolicy,Политика возврата средств,Politica di rimborso
293,curLang,Текущий язык,It
10. Кнопки,,,
277,buttonText.login,Войти,Accesso
278,buttonText.btnReg,Зарегистрироваться,Iscriviti
279,buttonText.enterFormButton,Войти в кабинет,Accesso
280,buttonText.btnSend,Отправить,Inviare
281,buttonText.btnStartTrade,Начать торговать,Iniziare trading
282,buttonText.btnOpenAcc,Открыть счет,Aprire un account
283,buttonText.btnCallback,Запросить звонок,Richiedi una chiamata
284,buttonText.btnLearMore,Узнать больше,Imparare di più
285,buttonText.btn404,Вернуться на главную,Torna alla pagina principale
286,buttonText.btnSupport,Техническая поддержка,Supporto tecnico
287,buttonText.btnPartner,Стать партнером,Diventa socio
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"24/7, supporto utente personalizzato"
289,contactsHeaderText.text,Подзаголовок,Richiedi una chiamata e ti contatteremo a breve.
290,contactsListText.contact2,Наша почта,La nostra e-mail
291,contactsListText.contact3,Месторасположение,Posizione
292,contactsListText.contact1,Международный номер,Numero internazionale
12. Тайтлы,,,
293,titles.index,index,Company Name - Ottieni l'indipendenza finanziaria
294,titles.notFound,404,404 - Company Name - Ottieni l'indipendenza finanziaria
295,titles.licenses,licenses,Accreditamento e licenze - Company Name - Ottieni l'indipendenza finanziaria
296,titles.reminder,recovery,Password Recovery - Company Name - Ottieni l'indipendenza finanziaria
297,titles.register,register,Registrazione - Company Name - Ottieni l'indipendenza finanziaria
298,titles.login,login,Login - Company Name - Ottieni l'indipendenza finanziaria
299,titles.about,about,A proposito della compagnia - Company Name - Guadagna solo!
300,titles.contacts,contacts,"Contatti - Company Name - 24/7, supporto utente personale"
301,titles.markets,markets,Oltre 200 strumenti finanziari per il commercio da qualsiasi parte del mondo
302,titles.commodities,commodities,Commodities - Trading in materie prime con Company Name
303,titles.crypto,crypto,Cryptocurrences-Trade CFDS sulla criptoCurrency insieme Company Name
304,titles.forex,forex,Le valute sono il mercato più stabile e promettente per gli investimenti
305,titles.indices,indices,Indici - Diventa un professionista nel commercio di cfds sugli indici
306,titles.metals,metals,Trading redditizio dei metalli dei contratti CFD per i metalli
307,titles.stocks,stocks,Stocks - Citazioni di serie online con Company Name
308,titles.trading,trading,Termini di trading - Account commerciali Company Name
